location,date,vaccine,total_vaccinations
Lithuania,05/08/2021,Johnson&Johnson,196238
Lithuania,05/08/2021,Moderna,228450
Lithuania,05/08/2021,Oxford/AstraZeneca,522029
Lithuania,05/08/2021,Pfizer/BioNTech,1791723
Lithuania,06/08/2021,Johnson&Johnson,213378
Lithuania,06/08/2021,Moderna,229336
Lithuania,06/08/2021,Oxford/AstraZeneca,523123
Lithuania,06/08/2021,Pfizer/BioNTech,1804291
Lithuania,07/08/2021,Johnson&Johnson,221606
Lithuania,07/08/2021,Moderna,229772
Lithuania,07/08/2021,Oxford/AstraZeneca,523500
Lithuania,07/08/2021,Pfizer/BioNTech,1805882
Lithuania,08/08/2021,Johnson&Johnson,223296
Lithuania,08/08/2021,Moderna,229875
Lithuania,08/08/2021,Oxford/AstraZeneca,523538
Lithuania,08/08/2021,Pfizer/BioNTech,1806103
Lithuania,09/08/2021,Johnson&Johnson,235358
Lithuania,09/08/2021,Moderna,230979
Lithuania,09/08/2021,Oxford/AstraZeneca,524343
Lithuania,09/08/2021,Pfizer/BioNTech,1816157
Lithuania,10/08/2021,Johnson&Johnson,246044
Lithuania,10/08/2021,Moderna,231430
Lithuania,10/08/2021,Oxford/AstraZeneca,524918
Lithuania,10/08/2021,Pfizer/BioNTech,1826172
Lithuania,11/08/2021,Johnson&Johnson,255424
Lithuania,11/08/2021,Moderna,232065
Lithuania,11/08/2021,Oxford/AstraZeneca,525763
Lithuania,11/08/2021,Pfizer/BioNTech,1837969
Lithuania,12/08/2021,Johnson&Johnson,267052
Lithuania,12/08/2021,Moderna,233159
Lithuania,12/08/2021,Oxford/AstraZeneca,526286
Lithuania,12/08/2021,Pfizer/BioNTech,1853372
Lithuania,13/08/2021,Johnson&Johnson,276304
Lithuania,13/08/2021,Moderna,233689
Lithuania,13/08/2021,Oxford/AstraZeneca,526796
Lithuania,13/08/2021,Pfizer/BioNTech,1867345
Lithuania,14/08/2021,Johnson&Johnson,279202
Lithuania,14/08/2021,Moderna,233840
Lithuania,14/08/2021,Oxford/AstraZeneca,526878
Lithuania,14/08/2021,Pfizer/BioNTech,1869344
Lithuania,15/08/2021,Johnson&Johnson,280186
Lithuania,15/08/2021,Moderna,233899
Lithuania,15/08/2021,Oxford/AstraZeneca,526910
Lithuania,15/08/2021,Pfizer/BioNTech,1869628
Lithuania,16/08/2021,Johnson&Johnson,289008
Lithuania,16/08/2021,Moderna,235318
Lithuania,16/08/2021,Oxford/AstraZeneca,527371
Lithuania,16/08/2021,Pfizer/BioNTech,1883458
Lithuania,17/08/2021,Johnson&Johnson,294356
Lithuania,17/08/2021,Moderna,236170
Lithuania,17/08/2021,Oxford/AstraZeneca,527715
Lithuania,17/08/2021,Pfizer/BioNTech,1896667
Lithuania,18/08/2021,Johnson&Johnson,304782
Lithuania,18/08/2021,Moderna,236975
Lithuania,18/08/2021,Oxford/AstraZeneca,528150
Lithuania,18/08/2021,Pfizer/BioNTech,1912420
Lithuania,19/08/2021,Johnson&Johnson,311878
Lithuania,19/08/2021,Moderna,238149
Lithuania,19/08/2021,Oxford/AstraZeneca,528494
Lithuania,19/08/2021,Pfizer/BioNTech,1931034
Lithuania,20/08/2021,Johnson&Johnson,318266
Lithuania,20/08/2021,Moderna,239421
Lithuania,20/08/2021,Oxford/AstraZeneca,528819
Lithuania,20/08/2021,Pfizer/BioNTech,1944981
Lithuania,21/08/2021,Johnson&Johnson,319886
Lithuania,21/08/2021,Moderna,239646
Lithuania,21/08/2021,Oxford/AstraZeneca,528912
Lithuania,21/08/2021,Pfizer/BioNTech,1947055
Lithuania,22/08/2021,Johnson&Johnson,320398
Lithuania,22/08/2021,Moderna,239730
Lithuania,22/08/2021,Oxford/AstraZeneca,528960
Lithuania,22/08/2021,Pfizer/BioNTech,1947231
Lithuania,23/08/2021,Johnson&Johnson,326528
Lithuania,23/08/2021,Moderna,240943
Lithuania,23/08/2021,Oxford/AstraZeneca,529659
Lithuania,23/08/2021,Pfizer/BioNTech,1957992
Lithuania,24/08/2021,Johnson&Johnson,330022
Lithuania,24/08/2021,Moderna,241879
Lithuania,24/08/2021,Oxford/AstraZeneca,529834
Lithuania,24/08/2021,Pfizer/BioNTech,1968849
Lithuania,25/08/2021,Johnson&Johnson,335256
Lithuania,25/08/2021,Moderna,242900
Lithuania,25/08/2021,Oxford/AstraZeneca,530061
Lithuania,25/08/2021,Pfizer/BioNTech,1980681
Lithuania,26/08/2021,Johnson&Johnson,339594
Lithuania,26/08/2021,Moderna,244527
Lithuania,26/08/2021,Oxford/AstraZeneca,530337
Lithuania,26/08/2021,Pfizer/BioNTech,1994830
Lithuania,27/08/2021,Johnson&Johnson,344438
Lithuania,27/08/2021,Moderna,245331
Lithuania,27/08/2021,Oxford/AstraZeneca,530606
Lithuania,27/08/2021,Pfizer/BioNTech,2008028
Lithuania,28/08/2021,Johnson&Johnson,345482
Lithuania,28/08/2021,Moderna,245446
Lithuania,28/08/2021,Oxford/AstraZeneca,530645
Lithuania,28/08/2021,Pfizer/BioNTech,2009768
Lithuania,29/08/2021,Johnson&Johnson,345712
Lithuania,29/08/2021,Moderna,245512
Lithuania,29/08/2021,Oxford/AstraZeneca,530681
Lithuania,29/08/2021,Pfizer/BioNTech,2010012
Lithuania,30/08/2021,Johnson&Johnson,348650
Lithuania,30/08/2021,Moderna,246487
Lithuania,30/08/2021,Oxford/AstraZeneca,531345
Lithuania,30/08/2021,Pfizer/BioNTech,2020371
Lithuania,31/08/2021,Johnson&Johnson,351368
Lithuania,31/08/2021,Moderna,247316
Lithuania,31/08/2021,Oxford/AstraZeneca,531476
Lithuania,31/08/2021,Pfizer/BioNTech,2028928
Lithuania,01/09/2021,Johnson&Johnson,353626
Lithuania,01/09/2021,Moderna,247976
Lithuania,01/09/2021,Oxford/AstraZeneca,531594
Lithuania,01/09/2021,Pfizer/BioNTech,2037404
Lithuania,02/09/2021,Johnson&Johnson,356204
Lithuania,02/09/2021,Moderna,248887
Lithuania,02/09/2021,Oxford/AstraZeneca,531773
Lithuania,02/09/2021,Pfizer/BioNTech,2048715
Lithuania,03/09/2021,Johnson&Johnson,357406
Lithuania,03/09/2021,Moderna,249753
Lithuania,03/09/2021,Oxford/AstraZeneca,531923
Lithuania,03/09/2021,Pfizer/BioNTech,2059188
Lithuania,04/09/2021,Johnson&Johnson,358356
Lithuania,04/09/2021,Moderna,249936
Lithuania,04/09/2021,Oxford/AstraZeneca,531943
Lithuania,04/09/2021,Pfizer/BioNTech,2060810
Lithuania,05/09/2021,Johnson&Johnson,358362
Lithuania,05/09/2021,Moderna,249981
Lithuania,05/09/2021,Oxford/AstraZeneca,531970
Lithuania,05/09/2021,Pfizer/BioNTech,2060975
Lithuania,06/09/2021,Johnson&Johnson,359906
Lithuania,06/09/2021,Moderna,250995
Lithuania,06/09/2021,Oxford/AstraZeneca,532109
Lithuania,06/09/2021,Pfizer/BioNTech,2069128
Lithuania,07/09/2021,Johnson&Johnson,361742
Lithuania,07/09/2021,Moderna,251550
Lithuania,07/09/2021,Oxford/AstraZeneca,532211
Lithuania,07/09/2021,Pfizer/BioNTech,2076951
Lithuania,08/09/2021,Johnson&Johnson,362394
Lithuania,08/09/2021,Moderna,252247
Lithuania,08/09/2021,Oxford/AstraZeneca,532321
Lithuania,08/09/2021,Pfizer/BioNTech,2086252
Lithuania,09/09/2021,Johnson&Johnson,363406
Lithuania,09/09/2021,Moderna,253416
Lithuania,09/09/2021,Oxford/AstraZeneca,532431
Lithuania,09/09/2021,Pfizer/BioNTech,2097261
Lithuania,10/09/2021,Johnson&Johnson,364626
Lithuania,10/09/2021,Moderna,254157
Lithuania,10/09/2021,Oxford/AstraZeneca,532570
Lithuania,10/09/2021,Pfizer/BioNTech,2107877
Lithuania,11/09/2021,Johnson&Johnson,365294
Lithuania,11/09/2021,Moderna,254328
Lithuania,11/09/2021,Oxford/AstraZeneca,532603
Lithuania,11/09/2021,Pfizer/BioNTech,2109340
Lithuania,12/09/2021,Johnson&Johnson,365294
Lithuania,12/09/2021,Moderna,254400
Lithuania,12/09/2021,Oxford/AstraZeneca,532615
Lithuania,12/09/2021,Pfizer/BioNTech,2109491
Lithuania,13/09/2021,Johnson&Johnson,366624
Lithuania,13/09/2021,Moderna,255431
Lithuania,13/09/2021,Oxford/AstraZeneca,532744
Lithuania,13/09/2021,Pfizer/BioNTech,2118355
Lithuania,14/09/2021,Johnson&Johnson,367966
Lithuania,14/09/2021,Moderna,256265
Lithuania,14/09/2021,Oxford/AstraZeneca,532865
Lithuania,14/09/2021,Pfizer/BioNTech,2126649
Lithuania,15/09/2021,Johnson&Johnson,369018
Lithuania,15/09/2021,Moderna,256916
Lithuania,15/09/2021,Oxford/AstraZeneca,532934
Lithuania,15/09/2021,Pfizer/BioNTech,2135170
Lithuania,16/09/2021,Johnson&Johnson,369960
Lithuania,16/09/2021,Moderna,257777
Lithuania,16/09/2021,Oxford/AstraZeneca,533025
Lithuania,16/09/2021,Pfizer/BioNTech,2144483
Lithuania,17/09/2021,Johnson&Johnson,370590
Lithuania,17/09/2021,Moderna,258655
Lithuania,17/09/2021,Oxford/AstraZeneca,533135
Lithuania,17/09/2021,Pfizer/BioNTech,2153700
Luxembourg,01/01/2021,Pfizer/BioNTech,0
Luxembourg,08/01/2021,Pfizer/BioNTech,1285
Luxembourg,15/01/2021,Moderna,0
Luxembourg,15/01/2021,Pfizer/BioNTech,2780
Luxembourg,22/01/2021,Moderna,283
Luxembourg,22/01/2021,Pfizer/BioNTech,5093
Luxembourg,29/01/2021,Moderna,417
Luxembourg,29/01/2021,Pfizer/BioNTech,8293
Luxembourg,05/02/2021,Moderna,840
Luxembourg,05/02/2021,Oxford/AstraZeneca,0
Luxembourg,05/02/2021,Pfizer/BioNTech,11764
Luxembourg,12/02/2021,Moderna,1031
Luxembourg,12/02/2021,Oxford/AstraZeneca,1133
Luxembourg,12/02/2021,Pfizer/BioNTech,13908
Luxembourg,19/02/2021,Moderna,1321
Luxembourg,19/02/2021,Oxford/AstraZeneca,3432
Luxembourg,19/02/2021,Pfizer/BioNTech,17338
Luxembourg,26/02/2021,Moderna,1638
Luxembourg,26/02/2021,Oxford/AstraZeneca,4032
Luxembourg,26/02/2021,Pfizer/BioNTech,21613
Luxembourg,05/03/2021,Moderna,2108
Luxembourg,05/03/2021,Oxford/AstraZeneca,5186
Luxembourg,05/03/2021,Pfizer/BioNTech,27759
Luxembourg,12/03/2021,Moderna,2607
Luxembourg,12/03/2021,Oxford/AstraZeneca,6420
Luxembourg,12/03/2021,Pfizer/BioNTech,37824
Luxembourg,19/03/2021,Moderna,4096
Luxembourg,19/03/2021,Oxford/AstraZeneca,7431
Luxembourg,19/03/2021,Pfizer/BioNTech,50247
Luxembourg,26/03/2021,Moderna,4302
Luxembourg,26/03/2021,Oxford/AstraZeneca,15968
Luxembourg,26/03/2021,Pfizer/BioNTech,53081
Luxembourg,02/04/2021,Moderna,4702
Luxembourg,02/04/2021,Oxford/AstraZeneca,30400
Luxembourg,02/04/2021,Pfizer/BioNTech,57268
Luxembourg,09/04/2021,Moderna,7195
Luxembourg,09/04/2021,Oxford/AstraZeneca,32135
Luxembourg,09/04/2021,Pfizer/BioNTech,77357
Luxembourg,16/04/2021,Johnson&Johnson,2185
Luxembourg,16/04/2021,Moderna,11656
Luxembourg,16/04/2021,Oxford/AstraZeneca,33910
Luxembourg,16/04/2021,Pfizer/BioNTech,102488
Luxembourg,23/04/2021,Johnson&Johnson,2380
Luxembourg,23/04/2021,Moderna,12213
Luxembourg,23/04/2021,Oxford/AstraZeneca,35013
Luxembourg,23/04/2021,Pfizer/BioNTech,114789
Luxembourg,30/04/2021,Johnson&Johnson,2380
Luxembourg,30/04/2021,Moderna,14495
Luxembourg,30/04/2021,Oxford/AstraZeneca,37277
Luxembourg,30/04/2021,Pfizer/BioNTech,130730
Luxembourg,07/05/2021,Johnson&Johnson,5880
Luxembourg,07/05/2021,Moderna,17397
Luxembourg,07/05/2021,Oxford/AstraZeneca,48635
Luxembourg,07/05/2021,Pfizer/BioNTech,153059
Luxembourg,14/05/2021,Johnson&Johnson,7784
Luxembourg,14/05/2021,Moderna,23452
Luxembourg,14/05/2021,Oxford/AstraZeneca,53648
Luxembourg,14/05/2021,Pfizer/BioNTech,183255
Luxembourg,21/05/2021,Johnson&Johnson,10936
Luxembourg,21/05/2021,Moderna,29655
Luxembourg,21/05/2021,Oxford/AstraZeneca,56199
Luxembourg,21/05/2021,Pfizer/BioNTech,205972
Luxembourg,28/05/2021,Johnson&Johnson,11437
Luxembourg,28/05/2021,Moderna,33773
Luxembourg,28/05/2021,Oxford/AstraZeneca,57383
Luxembourg,28/05/2021,Pfizer/BioNTech,225557
Luxembourg,04/06/2021,Johnson&Johnson,12875
Luxembourg,04/06/2021,Moderna,34595
Luxembourg,04/06/2021,Oxford/AstraZeneca,69224
Luxembourg,04/06/2021,Pfizer/BioNTech,254826
Luxembourg,11/06/2021,Johnson&Johnson,17008
Luxembourg,11/06/2021,Moderna,37677
Luxembourg,11/06/2021,Oxford/AstraZeneca,83851
Luxembourg,11/06/2021,Pfizer/BioNTech,282380
Luxembourg,18/06/2021,Johnson&Johnson,17937
Luxembourg,18/06/2021,Moderna,43309
Luxembourg,18/06/2021,Oxford/AstraZeneca,85724
Luxembourg,18/06/2021,Pfizer/BioNTech,317387
Luxembourg,25/06/2021,Johnson&Johnson,26672
Luxembourg,25/06/2021,Moderna,48452
Luxembourg,25/06/2021,Oxford/AstraZeneca,87602
Luxembourg,25/06/2021,Pfizer/BioNTech,345263
Luxembourg,02/07/2021,Johnson&Johnson,28216
Luxembourg,02/07/2021,Moderna,54382
Luxembourg,02/07/2021,Oxford/AstraZeneca,98295
Luxembourg,02/07/2021,Pfizer/BioNTech,375961
Luxembourg,09/07/2021,Johnson&Johnson,28649
Luxembourg,09/07/2021,Moderna,56430
Luxembourg,09/07/2021,Oxford/AstraZeneca,102158
Luxembourg,09/07/2021,Pfizer/BioNTech,398164
Luxembourg,16/07/2021,Johnson&Johnson,30929
Luxembourg,16/07/2021,Moderna,57892
Luxembourg,16/07/2021,Oxford/AstraZeneca,102878
Luxembourg,16/07/2021,Pfizer/BioNTech,424697
Luxembourg,23/07/2021,Johnson&Johnson,31735
Luxembourg,23/07/2021,Moderna,60787
Luxembourg,23/07/2021,Oxford/AstraZeneca,103008
Luxembourg,23/07/2021,Pfizer/BioNTech,449810
Luxembourg,30/07/2021,Johnson&Johnson,32668
Luxembourg,30/07/2021,Moderna,66142
Luxembourg,30/07/2021,Oxford/AstraZeneca,104626
Luxembourg,30/07/2021,Pfizer/BioNTech,466341
Luxembourg,06/08/2021,Johnson&Johnson,33155
Luxembourg,06/08/2021,Moderna,68038
Luxembourg,06/08/2021,Oxford/AstraZeneca,104939
Luxembourg,06/08/2021,Pfizer/BioNTech,478389
Luxembourg,13/08/2021,Johnson&Johnson,33698
Luxembourg,13/08/2021,Moderna,69267
Luxembourg,13/08/2021,Oxford/AstraZeneca,105008
Luxembourg,13/08/2021,Pfizer/BioNTech,483179
Luxembourg,20/08/2021,Johnson&Johnson,34529
Luxembourg,20/08/2021,Moderna,69571
Luxembourg,20/08/2021,Oxford/AstraZeneca,105048
Luxembourg,20/08/2021,Pfizer/BioNTech,487604
Luxembourg,27/08/2021,Johnson&Johnson,35122
Luxembourg,27/08/2021,Moderna,69698
Luxembourg,27/08/2021,Oxford/AstraZeneca,105179
Luxembourg,27/08/2021,Pfizer/BioNTech,491521
Luxembourg,03/09/2021,Johnson&Johnson,35654
Luxembourg,03/09/2021,Moderna,69779
Luxembourg,03/09/2021,Oxford/AstraZeneca,105243
Luxembourg,03/09/2021,Pfizer/BioNTech,495540
Luxembourg,10/09/2021,Johnson&Johnson,36368
Luxembourg,10/09/2021,Moderna,69821
Luxembourg,10/09/2021,Oxford/AstraZeneca,105278
Luxembourg,10/09/2021,Pfizer/BioNTech,499103
Luxembourg,17/09/2021,Johnson&Johnson,36573
Luxembourg,17/09/2021,Moderna,69838
Luxembourg,17/09/2021,Oxford/AstraZeneca,105283
Luxembourg,17/09/2021,Pfizer/BioNTech,500627
Malta,01/01/2021,Pfizer/BioNTech,57
Malta,08/01/2021,Oxford/AstraZeneca,3
Malta,08/01/2021,Pfizer/BioNTech,4543
Malta,15/01/2021,Moderna,2
Malta,15/01/2021,Oxford/AstraZeneca,6
Malta,15/01/2021,Pfizer/BioNTech,11270
Malta,22/01/2021,Moderna,3
Malta,22/01/2021,Oxford/AstraZeneca,13
Malta,22/01/2021,Pfizer/BioNTech,19534
Malta,29/01/2021,Pfizer/BioNTech,27170
Malta,05/02/2021,Moderna,48
Malta,05/02/2021,Oxford/AstraZeneca,23
Malta,05/02/2021,Pfizer/BioNTech,40029
Malta,12/02/2021,Moderna,431
Malta,12/02/2021,Oxford/AstraZeneca,181
Malta,12/02/2021,Pfizer/BioNTech,50678
Malta,19/02/2021,Moderna,950
Malta,19/02/2021,Oxford/AstraZeneca,3113
Malta,19/02/2021,Pfizer/BioNTech,61152
Malta,26/02/2021,Johnson&Johnson,5
Malta,26/02/2021,Moderna,1480
Malta,26/02/2021,Oxford/AstraZeneca,13107
Malta,26/02/2021,Pfizer/BioNTech,74520
Malta,05/03/2021,Moderna,1577
Malta,05/03/2021,Oxford/AstraZeneca,26455
Malta,05/03/2021,Pfizer/BioNTech,87316
Malta,12/03/2021,Johnson&Johnson,6
Malta,12/03/2021,Moderna,1951
Malta,12/03/2021,Oxford/AstraZeneca,41427
Malta,12/03/2021,Pfizer/BioNTech,100524
Malta,19/03/2021,Johnson&Johnson,7
Malta,19/03/2021,Moderna,3573
Malta,19/03/2021,Oxford/AstraZeneca,52007
Malta,19/03/2021,Pfizer/BioNTech,115360
Malta,26/03/2021,Moderna,9665
Malta,26/03/2021,Oxford/AstraZeneca,56973
Malta,26/03/2021,Pfizer/BioNTech,132707
Malta,02/04/2021,Moderna,11106
Malta,02/04/2021,Oxford/AstraZeneca,68133
Malta,02/04/2021,Pfizer/BioNTech,149325
Malta,09/04/2021,Johnson&Johnson,9
Malta,09/04/2021,Moderna,11666
Malta,09/04/2021,Oxford/AstraZeneca,79578
Malta,09/04/2021,Pfizer/BioNTech,166807
Malta,16/04/2021,Moderna,13648
Malta,16/04/2021,Oxford/AstraZeneca,90439
Malta,16/04/2021,Pfizer/BioNTech,189924
Malta,23/04/2021,Moderna,18954
Malta,23/04/2021,Oxford/AstraZeneca,107924
Malta,23/04/2021,Pfizer/BioNTech,205762
Malta,30/04/2021,Johnson&Johnson,11
Malta,30/04/2021,Moderna,20295
Malta,30/04/2021,Oxford/AstraZeneca,114658
Malta,30/04/2021,Pfizer/BioNTech,231074
Malta,07/05/2021,Johnson&Johnson,2427
Malta,07/05/2021,Moderna,21943
Malta,07/05/2021,Oxford/AstraZeneca,120509
Malta,07/05/2021,Pfizer/BioNTech,260399
Malta,14/05/2021,Johnson&Johnson,3523
Malta,14/05/2021,Moderna,24677
Malta,14/05/2021,Oxford/AstraZeneca,137262
Malta,14/05/2021,Pfizer/BioNTech,288629
Malta,21/05/2021,Johnson&Johnson,9026
Malta,21/05/2021,Moderna,27080
Malta,21/05/2021,Oxford/AstraZeneca,152792
Malta,21/05/2021,Pfizer/BioNTech,316981
Malta,28/05/2021,Johnson&Johnson,9449
Malta,28/05/2021,Moderna,30369
Malta,28/05/2021,Oxford/AstraZeneca,164278
Malta,28/05/2021,Pfizer/BioNTech,346548
Malta,04/06/2021,Johnson&Johnson,9772
Malta,04/06/2021,Moderna,32350
Malta,04/06/2021,Oxford/AstraZeneca,170116
Malta,04/06/2021,Pfizer/BioNTech,369082
Malta,11/06/2021,Johnson&Johnson,11262
Malta,11/06/2021,Moderna,34727
Malta,11/06/2021,Oxford/AstraZeneca,181352
Malta,11/06/2021,Pfizer/BioNTech,387199
Malta,18/06/2021,Johnson&Johnson,12316
Malta,18/06/2021,Moderna,37273
Malta,18/06/2021,Oxford/AstraZeneca,191953
Malta,18/06/2021,Pfizer/BioNTech,398977
Malta,25/06/2021,Johnson&Johnson,13481
Malta,25/06/2021,Moderna,40771
Malta,25/06/2021,Oxford/AstraZeneca,200885
Malta,25/06/2021,Pfizer/BioNTech,406268
Malta,02/07/2021,Johnson&Johnson,15303
Malta,02/07/2021,Moderna,41702
Malta,02/07/2021,Oxford/AstraZeneca,212968
Malta,02/07/2021,Pfizer/BioNTech,417213
Malta,09/07/2021,Johnson&Johnson,16340
Malta,09/07/2021,Moderna,41967
Malta,09/07/2021,Oxford/AstraZeneca,218677
Malta,09/07/2021,Pfizer/BioNTech,424703
Malta,16/07/2021,Johnson&Johnson,18069
Malta,16/07/2021,Moderna,42284
Malta,16/07/2021,Oxford/AstraZeneca,221409
Malta,16/07/2021,Pfizer/BioNTech,429856
Malta,23/07/2021,Johnson&Johnson,21660
Malta,23/07/2021,Moderna,42482
Malta,23/07/2021,Oxford/AstraZeneca,224540
Malta,23/07/2021,Pfizer/BioNTech,434329
Malta,30/07/2021,Johnson&Johnson,24931
Malta,30/07/2021,Moderna,42643
Malta,30/07/2021,Oxford/AstraZeneca,225035
Malta,30/07/2021,Pfizer/BioNTech,438762
Malta,06/08/2021,Johnson&Johnson,27980
Malta,06/08/2021,Moderna,42743
Malta,06/08/2021,Oxford/AstraZeneca,225102
Malta,06/08/2021,Pfizer/BioNTech,443756
Malta,13/08/2021,Johnson&Johnson,29582
Malta,13/08/2021,Moderna,42797
Malta,13/08/2021,Oxford/AstraZeneca,225140
Malta,13/08/2021,Pfizer/BioNTech,447029
Malta,20/08/2021,Johnson&Johnson,29914
Malta,20/08/2021,Moderna,42848
Malta,20/08/2021,Oxford/AstraZeneca,225164
Malta,20/08/2021,Pfizer/BioNTech,450354
Malta,27/08/2021,Johnson&Johnson,30310
Malta,27/08/2021,Moderna,42914
Malta,27/08/2021,Oxford/AstraZeneca,225186
Malta,27/08/2021,Pfizer/BioNTech,451745
Malta,03/09/2021,Johnson&Johnson,30394
Malta,03/09/2021,Moderna,42926
Malta,03/09/2021,Oxford/AstraZeneca,225192
Malta,03/09/2021,Pfizer/BioNTech,452920
Netherlands,01/01/2021,Johnson&Johnson,0
Netherlands,01/01/2021,Moderna,0
Netherlands,01/01/2021,Oxford/AstraZeneca,0
Netherlands,01/01/2021,Pfizer/BioNTech,0
Netherlands,08/01/2021,Johnson&Johnson,0
Netherlands,08/01/2021,Moderna,0
Netherlands,08/01/2021,Oxford/AstraZeneca,0
Netherlands,08/01/2021,Pfizer/BioNTech,33755
Netherlands,15/01/2021,Johnson&Johnson,0
Netherlands,15/01/2021,Moderna,0
Netherlands,15/01/2021,Oxford/AstraZeneca,0
Netherlands,15/01/2021,Pfizer/BioNTech,76945
Netherlands,22/01/2021,Johnson&Johnson,0
Netherlands,22/01/2021,Moderna,2572
Netherlands,22/01/2021,Oxford/AstraZeneca,0
Netherlands,22/01/2021,Pfizer/BioNTech,163711
Netherlands,29/01/2021,Johnson&Johnson,0
Netherlands,29/01/2021,Moderna,8883
Netherlands,29/01/2021,Oxford/AstraZeneca,0
Netherlands,29/01/2021,Pfizer/BioNTech,342369
Netherlands,05/02/2021,Johnson&Johnson,0
Netherlands,05/02/2021,Moderna,14873
Netherlands,05/02/2021,Oxford/AstraZeneca,0
Netherlands,05/02/2021,Pfizer/BioNTech,556275
Netherlands,12/02/2021,Johnson&Johnson,0
Netherlands,12/02/2021,Moderna,21226
Netherlands,12/02/2021,Oxford/AstraZeneca,525
Netherlands,12/02/2021,Pfizer/BioNTech,766134
Netherlands,19/02/2021,Johnson&Johnson,0
Netherlands,19/02/2021,Moderna,37220
Netherlands,19/02/2021,Oxford/AstraZeneca,69122
Netherlands,19/02/2021,Pfizer/BioNTech,931325
Netherlands,26/02/2021,Johnson&Johnson,0
Netherlands,26/02/2021,Moderna,56588
Netherlands,26/02/2021,Oxford/AstraZeneca,181898
Netherlands,26/02/2021,Pfizer/BioNTech,1143756
Netherlands,05/03/2021,Johnson&Johnson,0
Netherlands,05/03/2021,Moderna,75073
Netherlands,05/03/2021,Oxford/AstraZeneca,257238
Netherlands,05/03/2021,Pfizer/BioNTech,1344038
Netherlands,12/03/2021,Johnson&Johnson,0
Netherlands,12/03/2021,Moderna,93971
Netherlands,12/03/2021,Oxford/AstraZeneca,357959
Netherlands,12/03/2021,Pfizer/BioNTech,1509440
Netherlands,19/03/2021,Johnson&Johnson,0
Netherlands,19/03/2021,Moderna,114009
Netherlands,19/03/2021,Oxford/AstraZeneca,357959
Netherlands,19/03/2021,Pfizer/BioNTech,1703788
Netherlands,26/03/2021,Johnson&Johnson,0
Netherlands,26/03/2021,Moderna,154731
Netherlands,26/03/2021,Oxford/AstraZeneca,454062
Netherlands,26/03/2021,Pfizer/BioNTech,1864982
Netherlands,02/04/2021,Johnson&Johnson,0
Netherlands,02/04/2021,Moderna,196136
Netherlands,02/04/2021,Oxford/AstraZeneca,574605
Netherlands,02/04/2021,Pfizer/BioNTech,2153880
Netherlands,09/04/2021,Johnson&Johnson,0
Netherlands,09/04/2021,Moderna,230344
Netherlands,09/04/2021,Oxford/AstraZeneca,844054
Netherlands,09/04/2021,Pfizer/BioNTech,2493427
Netherlands,16/04/2021,Johnson&Johnson,0
Netherlands,16/04/2021,Moderna,261752
Netherlands,16/04/2021,Oxford/AstraZeneca,1155066
Netherlands,16/04/2021,Pfizer/BioNTech,2957380
Netherlands,23/04/2021,Johnson&Johnson,8886
Netherlands,23/04/2021,Moderna,295996
Netherlands,23/04/2021,Oxford/AstraZeneca,1261108
Netherlands,23/04/2021,Pfizer/BioNTech,3461328
Netherlands,30/04/2021,Johnson&Johnson,48509
Netherlands,30/04/2021,Moderna,325562
Netherlands,30/04/2021,Oxford/AstraZeneca,1350144
Netherlands,30/04/2021,Pfizer/BioNTech,3989736
Netherlands,07/05/2021,Johnson&Johnson,95475
Netherlands,07/05/2021,Moderna,374400
Netherlands,07/05/2021,Oxford/AstraZeneca,1496026
Netherlands,07/05/2021,Pfizer/BioNTech,4591993
Netherlands,14/05/2021,Johnson&Johnson,124390
Netherlands,14/05/2021,Moderna,451877
Netherlands,14/05/2021,Oxford/AstraZeneca,1686134
Netherlands,14/05/2021,Pfizer/BioNTech,5303788
